datetime,thermo.depth,EpiTemp,HypoTemp
1995-08-22,6.497304613550943,27.5486341663067,13.4337170798971
1995-08-23,6.563269175707534,27.2893002718048,13.4337867606255
1995-08-24,6.628653234077952,27.0119572519155,13.4338566565703
1995-08-25,6.673402235644163,26.7619767108355,13.4339397269531
1995-08-26,6.807511013828679,26.4376279380778,13.4340460708428
1995-08-27,6.967488124159803,26.3984199612034,13.4341594079341
1995-08-28,6.960178498976257,26.5116100300365,13.4342504211891
1995-08-29,6.975260229402876,26.5925795187098,13.4345530674894
1995-08-30,6.966495053529866,26.8474062716676,13.4346410881019
1995-08-31,6.820742447395386,26.8679441520195,13.4344812417121
1995-09-01,7.41956804961946,26.4784051015391,13.4345930396681
1995-09-02,7.430091772938077,26.0240837230778,13.4347194525275
1995-09-03,7.45486875615311,25.4684865003676,13.4348340976007
1995-09-04,7.47959715104481,25.0296821145588,13.4349563156666
1995-09-05,7.495126370864658,25.1048250500208,13.4350940183225
1995-09-06,7.501140661138756,25.0491502759224,13.4352039859796
1995-09-07,7.5018969290232,24.8375903510297,13.4353486112244
1995-09-08,7.558881398495187,24.3175571672347,13.4356450454257
1995-09-09,7.839679544954162,23.2666739187886,13.4359164395853
1995-09-10,7.9793867964167475,22.678807052933,13.4361171211639
1995-09-11,8.13427240476437,22.3762149597548,13.4363177718696
1995-09-12,8.298743953637294,22.0930719933252,13.4365080824167
1995-09-13,8.445154235913233,21.6172290560369,13.4367646495928
1995-09-14,8.518127306537998,21.4460262296921,13.4372337607271
1995-09-15,8.542387071414066,21.3281383479963,13.4378714826267
1995-09-16,8.648480311948429,20.8700313361556,13.4384712422789
1995-09-17,8.716959302707869,20.5669272679864,13.4393008195687
1995-09-18,8.7672382147587,20.3802127908989,13.4401555096046
1995-09-19,8.824049016935255,19.9802004373493,13.4405623838792
1995-09-20,8.887926248548169,19.560882045057,13.4411641063146
1995-09-21,8.965586103226798,19.1153746641445,13.4418484554722
1995-09-22,9.754547002341035,18.5580371825469,13.4425270197965
1995-09-23,10.162250549917808,17.8690081212602,13.4442952009598
1995-09-24,10.246407888225406,17.2779414202803,13.4461000484035
1995-09-25,10.35646607364822,16.9294998840389,13.447103579927
1995-09-26,10.501483553345658,16.7407833721836,13.4482788525438
1995-09-27,10.704213368240051,16.7613056877076,13.4498520491237
1995-09-28,10.832617778567462,16.7561696477687,13.4508382357817
1995-09-29,10.871470389590558,16.7861768218652,13.4517770102804
1995-09-30,11.407285154792497,16.6112316676414,13.4560876386695
1995-10-01,11.460926896149676,16.632293539231,13.466915628039
1995-10-02,11.538051988040424,16.7463310029655,13.4819474070521
1995-10-03,11.586710324567132,16.7148157016476,13.4882635760879
1995-10-04,11.609017432509566,16.7414675783973,13.4895059556045
1995-10-05,11.616552380521636,16.8146411840611,13.4904217547636
1995-10-06,11.68293438672371,16.4656387693303,13.4933141312557
1995-10-07,12.646419079435107,16.0800914634256,13.4998947511657
1995-10-08,12.754151449853751,15.8465137471892,13.5044848628058
1995-10-09,12.781682352811444,15.6961168088803,13.5067550667296
1995-10-10,12.794496195804465,15.6738944893266,13.507782541753
1995-10-11,12.81538965865781,15.6990054054142,13.5091095669276
1995-10-12,12.983090249449921,15.5346375583667,13.5126852366811
1995-10-13,13.960987089429697,15.4646374996227,13.5210571941285
1995-10-14,14.011797631569657,15.5131511901053,13.5306592091433
1995-10-15,15.117733084914697,15.2220187026964,13.5477253205045
1995-10-16,16.734313228202225,14.6861965836848,13.5701793285837
1995-10-17,NaN,14.2746771291318,13.5829143730056
1995-10-18,NaN,13.9367444040151,13.6013700355152
1995-10-19,NaN,13.7938756192832,13.7423525080411
1995-10-20,NaN,13.7751644238702,13.7277629433895
1995-10-21,NaN,13.6380877198953,13.6380877198953
1995-10-22,NaN,13.2656401531584,13.2656401531584
1995-10-23,NaN,12.9220263268895,12.9218138649874
1995-10-24,NaN,12.7370646462229,12.7356430775016
1995-10-25,NaN,12.4759784763329,12.4759784763329
1995-10-26,NaN,12.1234840954516,12.1234840954516
1995-10-27,NaN,11.9067657867147,11.9029750873746
1995-10-28,NaN,11.8131029010502,11.8049377617976
1995-10-29,NaN,11.7169106386879,11.7169106386879
1995-10-30,NaN,11.5415091347834,11.5227258358624
1995-10-31,NaN,11.3573404614794,11.3485624913271
1995-11-01,NaN,11.1614439374634,11.1614439374634
1995-11-02,NaN,10.9686615282378,10.9686615282378
1995-11-03,NaN,10.7962181945018,10.7962181945018
1995-11-04,NaN,10.3949524082934,10.3949524082934
1995-11-05,NaN,9.84020902374601,9.84020902374601
1995-11-06,NaN,9.35705511625322,9.35705511625322
1995-11-07,NaN,8.94336233643331,8.94336233643331
1995-11-08,NaN,8.63400026394608,8.63400026394608
1995-11-09,NaN,8.22400705530647,8.22400705530647
1995-11-10,NaN,7.73128035435343,7.73128035435343
1995-11-11,NaN,7.39007359428224,7.39007359428224
1995-11-12,NaN,7.02664859944128,7.02664859944128
1995-11-13,NaN,6.562677660433,6.562677660433
1995-11-14,NaN,6.29993076304482,6.29993076304482
1995-11-15,NaN,6.1057810365839,6.10464165720952
1995-11-16,NaN,5.85777355454968,5.85777355454968
1995-11-17,NaN,5.64231997225417,5.64231997225417
1995-11-18,NaN,5.47061845253325,5.47061845253325
1995-11-19,NaN,5.34232141892146,5.33159634362916
1995-11-20,NaN,5.21037210911321,5.20494121574892
1995-11-21,NaN,4.99721340584522,4.99721340584522
1995-11-22,NaN,4.73515940936423,4.73515940936423
1995-11-23,NaN,4.40654855159461,4.40654855159461
1995-11-24,NaN,4.06106486711605,4.06106486711605
1995-11-25,NaN,3.68586071709714,3.68586071709714
1995-11-26,NaN,3.39730311269253,3.39730311269253
1995-11-27,NaN,3.26967189750003,3.26967189750003
1995-11-28,NaN,3.15758179186182,3.15758179186182
1995-11-29,NaN,2.8941759539827,2.8941759539827
1995-11-30,NaN,2.59123997166895,2.85171029607873
1995-12-01,NaN,2.33581888769313,2.82494648730009
1995-12-02,NaN,2.17806827948052,2.17806827948052
1995-12-03,NaN,2.02532979797948,2.02532979797948
1995-12-04,NaN,1.91639089209003,1.91639536249193
1995-12-05,NaN,1.80537938467565,1.81857545088648
1995-12-06,NaN,1.64698175389609,1.64698175389609
1995-12-07,NaN,1.38153238542019,1.38153238542019
1995-12-08,NaN,0.99617632447818,1.01073276053682
1995-12-09,NaN,0.641348648532219,1.01215121619514
1995-12-10,NaN,0.260750264268747,0.267366313290912
1995-12-11,NaN,0.508633230067356,0.508633685448009
1995-12-12,NaN,0.743052882525573,0.743052882525573
1995-12-13,NaN,0.858238372137256,0.858238372137256
1995-12-14,NaN,0.892844111078361,0.892844111078361
1995-12-15,NaN,0.899979442558994,0.899979442558994
1995-12-16,NaN,0.909495002424377,0.909495002424377
1995-12-17,NaN,0.961687400774998,0.961687400774998
1995-12-18,NaN,1.03485170508844,1.03485170508844
1995-12-19,NaN,1.0701036834941,1.0701036834941
1995-12-20,NaN,1.10765535392329,1.10765535392329
1995-12-21,NaN,1.17351595772123,1.17351595772123
1995-12-22,NaN,1.21550631000246,1.21550631000246
1995-12-23,NaN,1.24113642813504,1.24113642813504
1995-12-24,NaN,1.25052865039394,1.25052865039394
1995-12-25,NaN,1.26091389458408,1.26091389458408
1995-12-26,NaN,1.29292569173318,1.29292569173318
1995-12-27,NaN,1.33162690042,1.33162690042
1995-12-28,NaN,1.37661225260219,1.37661225260219
1995-12-29,NaN,1.44306308220527,1.44306308220527
1995-12-30,NaN,1.52560913057095,1.52560913057095
1995-12-31,NaN,1.559588308759,1.559588308759
1996-01-01,NaN,1.56685234984514,1.56685234984514
1996-01-02,0.667845725943425,1.57334844325871,1.57334844325871
1996-01-03,NaN,1.58343050228456,1.58343050228456
1996-01-04,NaN,1.60228767392858,1.60228767392858
1996-01-05,NaN,1.6568892347434,1.6568892347434
1996-01-06,NaN,1.70850516168736,1.70850516168736
1996-01-07,NaN,1.77564591228163,1.77564591228163
1996-01-08,NaN,1.82879870147711,1.82879870147711
1996-01-09,NaN,1.88279757384204,1.88279757384204
1996-01-10,NaN,1.89449978215449,1.89449978215449
1996-01-11,NaN,1.9079292817015,1.9079292817015
1996-01-12,NaN,1.91594201212882,1.91594201212882
1996-01-13,NaN,1.92148168377309,1.92148168377309
1996-01-14,0.667845725943425,1.92920657243188,1.92920657243188
1996-01-15,NaN,1.93807552212756,1.93807552212756
1996-01-16,NaN,1.94754783931743,1.94754783931743
1996-01-17,NaN,1.95629760855806,1.95629760855806
1996-01-18,0.667845725943425,1.96240571003372,1.96240571003372
1996-01-19,0.667845725943425,1.96654489885046,1.96654489885046
1996-01-20,0.667845725943425,1.97134315511042,1.97134315511042
1996-01-21,NaN,1.97721763567911,1.97721763567911
1996-01-22,NaN,1.98288913625423,1.98288913625423
1996-01-23,NaN,1.98958230082907,1.98958230082907
1996-01-24,NaN,1.99317588659572,1.99317588659572
1996-01-25,0.667845725943425,1.99571676979421,1.99571676979421
1996-01-26,0.667845725943425,1.99823798975022,1.99823798975022
1996-01-27,0.667845725943425,1.99967414597677,1.99967414597677
1996-01-28,0.667845725943425,2.00090616406163,2.00090616406163
1996-01-29,0.667845725943425,2.00201799459338,2.00201799459338
1996-01-30,0.667845725943425,2.00321161019809,2.00321161019809
1996-01-31,0.667845725943425,2.00456647155413,2.00456647155413
1996-02-01,NaN,2.00603502343585,2.00603502343585
1996-02-02,NaN,2.00775958529204,2.00775958529204
1996-02-03,NaN,2.00957929189059,2.00957929189059
1996-02-04,NaN,1.97150754323749,2.01120432374825
1996-02-05,NaN,1.9415694240487,2.01256123917558
1996-02-06,NaN,1.88639171870452,2.01403174388388
1996-02-07,NaN,1.83392526172375,2.01553591192115
1996-02-08,NaN,1.71759467037725,2.01705426844097
1996-02-09,0.667845725943425,1.54922002678858,2.01907707153741
1996-02-10,0.667845725943425,1.4518024023432,2.02114840625642
1996-02-11,0.667845725943425,1.37371906945537,2.02359938826622
1996-02-12,0.667845725943425,1.29973266545067,2.02624948248997
1996-02-13,0.667845725943425,1.3228920851505,2.02903826537257
1996-02-14,0.667845725943425,1.40272538363153,2.03212642862333
1996-02-15,0.667845725943425,1.42004141911447,2.03441904257286
1996-02-16,0.667845725943425,1.40712678328019,2.03610951213687
1996-02-17,0.667845725943425,1.43094106477236,2.03840124349936
1996-02-18,0.667845725943425,1.46331754227083,2.0414636676987
1996-02-19,0.667845725943425,1.49127218188433,2.04448863786388
1996-02-20,0.667845725943425,1.49248167819688,2.04824177391299
1996-02-21,0.667845725943425,1.43178382190711,2.05279381612397
1996-02-22,0.667845725943425,1.43121942220543,2.05848694086415
1996-02-23,0.667845725943425,1.45517105511616,2.06589139542973
1996-02-24,0.667845725943425,1.41003692390669,2.07240001187118
1996-02-25,0.667845725943425,1.40713024442304,2.07959985427659
1996-02-26,0.667845725943425,1.46785716255154,2.08791151120001
1996-02-27,0.667845725943425,1.44744841080527,2.09613690460083
1996-02-28,0.667845725943425,1.39790654807024,2.10543845070679
1996-02-29,0.667845725943425,1.43563713975302,2.11301175865966
1996-03-01,0.667845725943425,1.64356089293574,2.12138910210018
1996-03-02,NaN,1.79627025320901,2.13213766665221
1996-03-03,NaN,1.82983021613332,2.14188857214546
1996-03-04,NaN,1.91298829682668,2.15330976482681
1996-03-05,NaN,1.99395919769197,2.16394489084036
1996-03-06,NaN,1.86715907056435,2.17206581992536
1996-03-07,NaN,1.74814358146551,2.18062657765266
1996-03-08,NaN,1.77853441155664,2.1907660899695
1996-03-09,NaN,1.89094314383631,2.20165649748248
1996-03-10,NaN,1.95929045504154,2.21436559654027
1996-03-11,NaN,1.99281376810813,2.22922022259127
1996-03-12,NaN,1.90914015210782,2.24210563320085
1996-03-13,0.667845725943425,1.75395523598998,2.25416031123666
1996-03-14,0.667845725943425,1.69761922595711,2.26966420962725
1996-03-15,0.667845725943425,1.70033255753506,2.28694056745325
1996-03-16,1.7805093651914243,1.46456840156793,2.30487674501868
1996-03-17,1.7486806520074745,1.59326071829666,2.32322593105978
1996-03-18,1.4452451919499916,1.68565246892535,2.33903954433453
1996-03-19,0.667845725943425,1.75766645741049,2.35181771952208
1996-03-20,0.667845725943425,1.83120918694436,2.36466988320884
1996-03-21,0.667845725943425,1.93592223302432,2.38215258036088
1996-03-22,NaN,2.07683850224645,2.40495056862022
1996-03-23,NaN,2.22796823117085,2.42877170469771
1996-03-24,NaN,2.34890641638203,2.4486048024003
1996-03-25,NaN,2.43368012189428,2.46255369676963
1996-03-26,0.667845725943425,2.47529072159012,2.47529072159012
1996-03-27,0.667845725943425,2.49831975908404,2.49831975908404
1996-03-28,NaN,2.53392901119936,2.53392901119936
1996-03-29,NaN,2.56749004821357,2.56749004821357
1996-03-30,NaN,2.59866589266695,2.59866589266695
1996-03-31,0.667845725943425,2.62523058983816,2.62523058983816
1996-04-01,0.667845725943425,2.65463459587547,2.65463459587547
1996-04-02,NaN,2.6936682301124,2.6936682301124
1996-04-03,NaN,2.7285178336103,2.7285178336103
1996-04-04,NaN,2.76425945467785,2.76425945467785
1996-04-05,0.667845725943425,2.79241775892848,2.79241775892848
1996-04-06,0.667845725943425,2.81709141849009,2.81709141849009
1996-04-07,NaN,2.8471667679212,2.8471667679212
1996-04-08,NaN,2.88351274083048,2.88351274083048
1996-04-09,NaN,2.93611774916845,2.93611774916845
1996-04-10,NaN,3.02557100530427,3.02557100530427
1996-04-11,NaN,3.10939665403945,3.10939665403945
1996-04-12,NaN,3.18440808099883,3.18440808099883
1996-04-13,NaN,3.24157812146259,3.24157812146259
1996-04-14,NaN,3.52401427155298,3.52401427155298
1996-04-15,NaN,3.71744741733758,3.71744741733758
1996-04-16,NaN,3.77767327639392,3.77767327639392
1996-04-17,NaN,3.84582308519745,3.84582308519745
1996-04-18,NaN,3.9989146102113,3.9989146102113
1996-04-19,NaN,4.2968524689218,4.2968524689218
1996-04-20,NaN,4.71771209865116,4.65794731195815
1996-04-21,NaN,5.05351420607179,5.05351420607179
1996-04-22,NaN,5.33679204803005,5.18215213791375
1996-04-23,NaN,5.60031266344353,5.50697755435213
1996-04-24,NaN,5.85727645526244,5.65308166845573
1996-04-25,NaN,6.13457984872044,5.91532595529416
1996-04-26,NaN,6.35189786702709,6.2203670523815
1996-04-27,NaN,6.55662764617717,6.54738981143608
1996-04-28,NaN,6.65220882685488,6.5009766137977
1996-04-29,NaN,6.73837745858607,6.6355655059114
1996-04-30,NaN,6.65532637831649,6.6482102989296
1996-05-01,NaN,6.6027935067553,6.6027935067553
1996-05-02,NaN,6.69968873707917,6.69645928453869
1996-05-03,NaN,6.93385101001865,6.73249590038516
1996-05-04,NaN,7.28642173441975,7.02086673165775
1996-05-05,NaN,7.46326214540943,7.35628365209664
1996-05-06,NaN,7.59937643852116,7.52395383718213
1996-05-07,NaN,7.79785226918976,7.52417594606236
1996-05-08,NaN,7.99457294391003,7.73694895793631
1996-05-09,NaN,8.19874892797199,7.94868638868837
1996-05-10,NaN,8.38730255202381,8.0045914335196
1996-05-11,NaN,8.51254370492708,8.39599918912277
1996-05-12,NaN,8.66199654787972,8.49965539046465
1996-05-13,NaN,8.80621557952493,8.60176486128211
1996-05-14,NaN,9.43428351087308,8.60179680028144
1996-05-15,NaN,9.13254654781305,8.73239844778251
1996-05-16,NaN,9.28098230019099,9.05687435107504
1996-05-17,NaN,9.76844583107325,9.39642481847986
1996-05-18,NaN,10.2000632319667,9.82712361587597
1996-05-19,NaN,10.7381991977924,10.3913422700916
1996-05-20,NaN,11.266817352529,11.1765041236346
1996-05-21,NaN,11.7451622575956,11.2397343650655
1996-05-22,2.6442663469784793,12.6627643835367,11.2423055769006
1996-05-23,4.751243119115738,12.7744454752012,11.2461518140736
1996-05-24,8.8801482335729,12.9243690268642,11.2521700978747
1996-05-25,9.898387674510582,12.9069275878707,11.2629323650964
1996-05-26,10.140569923020042,12.7286914191083,11.2729669190446
1996-05-27,10.217548643968636,12.6200769410761,11.2798921114726
1996-05-28,11.407271444388645,12.4551581402107,11.2917508381876
1996-05-29,NaN,12.2474287641782,11.3121657784567
1996-05-30,14.864401345156075,12.4880471875153,11.3258802137933
1996-05-31,2.3122501813031766,13.3344803702562,11.3280367140371
1996-06-01,2.111331374058134,13.723031420117,11.3304341111092
1996-06-02,5.976185520645567,13.6991362844455,11.3361001928519
1996-06-03,5.938509305825944,14.3168640704448,11.3436175736955
1996-06-04,5.944716253227534,15.2083818374123,11.3512489278408
1996-06-05,5.962837419906387,15.4942336693649,11.3570132960755
1996-06-06,5.946014113597556,15.7120604685286,11.3613960178203
1996-06-07,5.962352716176583,16.327708263823,11.3663984673039
1996-06-08,5.852371731938131,16.4811791550949,11.3727244241503
1996-06-09,5.956853907955383,16.3648328774842,11.3784806040747
1996-06-10,5.945202383259534,16.4025610878022,11.383006289098
1996-06-11,5.935822315818601,17.0742557814861,11.3866972403218
1996-06-12,5.915340619080028,18.141418690109,11.3875202099659
1996-06-13,5.9015346887655955,19.1076942912297,11.3874337747432
1996-06-14,5.876841604467456,20.6532323122482,11.3876341461486
1996-06-15,5.853696790648928,21.7813124168772,11.388154456309
1996-06-16,5.827925544978703,22.6261774666198,11.3882411773056
1996-06-17,5.814550303955104,22.6726089708411,11.389326423834
1996-06-18,5.8296932110605155,22.6207701517074,11.3963549337534
1996-06-19,5.8138213157867344,22.6968872692178,11.3971330763004
1996-06-20,5.768988764251601,22.5752571614529,11.3916524954636
1996-06-21,5.743431586985522,23.1368987952593,11.3906306243988
1996-06-22,5.354567808017065,22.7487448724752,11.3909488678436
1996-06-23,3.6622984324822845,23.1418993636287,11.3919427400575
1996-06-24,3.7479095324606218,22.7692555887194,11.3929344151186
1996-06-25,3.8076016243625763,22.7571615660728,11.3941279711308
1996-06-26,3.839025364302933,23.0574531791494,11.3946099959443
1996-06-27,3.9160903095548485,23.2991377946463,11.3946982720192
1996-06-28,3.91930793464533,23.5907634890503,11.39498255202
1996-06-29,4.503212783890803,23.8631094082192,11.3954338019014
1996-06-30,4.9271384493573365,23.5767225271116,11.3982018414987
1996-07-01,4.902612623866227,24.6056840079741,11.4019570226735
1996-07-02,4.883098088672119,25.118376199892,11.4037950351131
1996-07-03,4.8943029291416185,24.9784901218062,11.4047902563147
1996-07-04,4.8975970897622005,24.8621048452291,11.4057348039776
1996-07-05,4.9242626544617565,24.9827905508164,11.4058027085735
1996-07-06,4.928140481715174,25.0346060448932,11.406174607257
1996-07-07,4.927146303582926,24.9207264093798,11.4066345890687
1996-07-08,4.95483525749866,25.0719731498256,11.4075058351859
1996-07-09,5.377922081941099,24.4805924432065,11.409411858466
1996-07-10,5.511915569578664,23.7650694992041,11.4112618253102
1996-07-11,5.657870651010286,23.5578901561081,11.4122774556725
1996-07-12,5.711593303409709,23.0917125303442,11.4129203826776
1996-07-13,5.788901166555988,22.7082988214121,11.4145667680504
1996-07-14,5.804251108147271,22.8852941550775,11.4160623755398
1996-07-15,5.776907714655444,23.2837765289533,11.416376226392
1996-07-16,5.753045767490113,23.3638435276184,11.4168480500619
1996-07-17,5.748081394666677,23.7333533458764,11.4175700616581
1996-07-18,5.715300985500509,23.659997452952,11.4185015463148
1996-07-19,5.839631681673845,24.0156182574864,11.4235816263229
1996-07-20,5.755010149740777,24.5909842593626,11.4253926551012
1996-07-21,5.7347316217025694,24.6709948270835,11.4231611271716
1996-07-22,5.772355362941678,24.1943298607464,11.4238532486536
1996-07-23,5.817521999533396,24.2041126732575,11.4248827437463
1996-07-24,5.8415048469657425,24.2077220370885,11.4259688856625
1996-07-25,5.846037306534386,24.0277001484311,11.4269922569051
1996-07-26,5.873293984608309,23.8249876184395,11.4282995260962
1996-07-27,5.887464390704948,23.8514736943517,11.4290529977525
1996-07-28,5.886133947871949,24.0038429222146,11.4295489130633
1996-07-29,5.874011020012,24.092588827635,11.4304016787587
1996-07-30,5.876204949008782,24.2912811328531,11.431283231626
1996-07-31,5.879848868694976,24.2634221337416,11.4318844785148
1996-08-01,5.89008774520401,23.7966886519261,11.4327688732436
1996-08-02,5.929024795114824,23.7440621837907,11.4338231374475
1996-08-03,5.9231373060176455,23.9553385215918,11.4341717772509
1996-08-04,5.911770599792386,24.2309078627487,11.4344353946428
1996-08-05,5.9042730491584905,24.2622459604782,11.435408509556
1996-08-06,5.872671119302098,24.2260148566133,11.4392669612164
1996-08-07,5.8455284312816715,24.8673841606359,11.443948162521
1996-08-08,5.812737888459839,25.9591107860108,11.4440153320903
1996-08-09,5.7802640780747465,26.0621720115344,11.4428908480818
1996-08-10,5.787892471761037,25.382157146736,11.4434450449111
1996-08-11,5.834247353783815,25.0975481554739,11.4440627305052
1996-08-12,5.8700148774970575,25.02604372493,11.4444795644819
1996-08-13,5.885466828171678,25.0964228095228,11.4448660000198
1996-08-14,5.875980308964699,25.1655067842906,11.4454389177981
1996-08-15,5.889883691957502,25.095138629831,11.4463481581578
1996-08-16,5.915036287446796,24.8291224950809,11.447619120991
1996-08-17,5.959160410537651,24.6188580072791,11.4482909218382
1996-08-18,5.970572734179472,24.7348170235349,11.4486508031492
1996-08-19,5.975507227231654,24.6887200577365,11.4491584204577
1996-08-20,5.982847906595612,24.4070056456307,11.4510126618732
1996-08-21,5.984769435639219,24.7224147848419,11.4527529656106
1996-08-22,5.962570465835268,24.9014748461119,11.4530002841003
1996-08-23,5.940798297187846,25.0963050948439,11.4534615400075
1996-08-24,5.948570718360203,25.412950476263,11.4542631218862
